Date,Product_ID,Demand,Seasonality,Lead_Time_Days
2022-11-07,9,73.05016116,Spring,28
2019-04-10,72,56.3318165,Fall,28
2019-08-17,90,48.21086769,Summer,12
2018-08-07,17,100.5259421,Summer,29
2019-07-21,44,82.23612045,Spring,30
2022-07-05,94,61.49056871,Spring,22
2021-04-02,18,21.79668099,Fall,10
2018-08-05,12,94.15504291,Summer,25
2022-07-02,82,32.78606415,Winter,10
2019-06-23,96,87.8783691,Summer,23
2019-12-06,7,78.74946599,Spring,29
2020-03-08,37,34.19148788,Spring,5
2020-01-03,38,80.87227814,Winter,30
2021-10-13,29,52.55104378,Spring,16
2022-11-18,71,27.43551928,Fall,14
2021-10-28,88,48.95865792,Winter,19
2019-02-21,100,31.92284113,Winter,9
2021-04-10,73,62.87370021,Spring,23
2019-02-13,94,33.21662363,Fall,13
2019-06-22,52,35.12527787,Spring,8
2020-11-17,13,40.88262743,Winter,15
2021-03-23,8,18.73525322,Fall,4
2022-03-30,17,39.53850919,Fall,17
2022-10-22,72,53.92131918,Fall,26
2018-08-23,51,53.61952537,Winter,18
2020-07-12,95,20.80850864,Fall,6
2022-12-20,11,78.01801347,Summer,21
2022-06-28,32,67.0209748,Spring,26
2018-07-11,35,59.5287926,Spring,20
2022-11-13,18,100.0399772,Summer,30
2020-03-24,99,21.32029461,Winter,5
2020-03-19,35,44.18782422,Winter,16
2022-12-24,9,29.71299062,Spring,3
2019-12-25,42,31.65238057,Summer,4
2019-09-26,47,24.85236194,Fall,7
2020-09-16,61,59.03711257,Summer,15
2020-06-01,55,28.75913734,Winter,9
2019-06-01,23,68.2932039,Summer,19
2018-01-06,72,16.22603199,Fall,3
2022-10-19,44,106.5266307,Summer,30
2020-03-06,3,25.30892214,Summer,4
2022-07-29,66,70.67820106,Winter,26
2021-10-31,55,49.28988768,Summer,10
2022-01-14,24,66.07113927,Summer,17
2020-09-27,24,24.22945467,Summer,4
2021-08-08,56,45.80649836,Summer,9
2020-11-13,88,49.11048439,Spring,15
2018-08-25,60,19.82873445,Fall,7
2019-08-01,49,45.37395609,Spring,12
2021-06-08,41,93.59313397,Summer,25
2021-01-12,20,44.01564849,Spring,10
2020-09-04,51,60.77166468,Spring,20
2018-01-30,66,34.60953307,Winter,12
2021-04-08,56,52.81508787,Fall,27
2018-09-20,29,21.44844561,Fall,8
2021-08-12,33,46.3277476,Summer,9
2021-05-25,38,67.82829099,Spring,26
2020-06-11,97,39.56357523,Fall,20
2018-08-11,41,25.4247844,Spring,1
2019-05-02,20,50.20008921,Spring,14
2020-08-18,64,50.61520659,Spring,13
2021-03-03,81,31.64747026,Winter,12
2018-09-21,74,14.65597273,Winter,4
2020-08-28,8,41.96282844,Spring,10
2019-10-23,49,82.67901492,Summer,22
2020-05-09,60,78.9304655,Spring,28
2019-10-20,42,34.92997136,Spring,6
2022-11-18,45,77.34966573,Spring,29
2022-07-22,31,65.41210238,Winter,26
2021-11-02,69,58.18799232,Spring,21
2022-08-28,64,22.94202091,Fall,8
2021-06-19,24,42.03264931,Spring,13
2021-08-24,8,22.98995545,Fall,9
2020-05-22,50,66.80762206,Summer,16
2020-03-18,91,65.95225499,Winter,25
2019-01-22,86,22.53578702,Fall,7
2018-08-15,49,37.99547996,Summer,6
2020-03-13,10,61.28352615,Winter,23
2022-05-23,100,17.33184628,Winter,5
2019-02-18,73,58.94169838,Summer,15
2019-06-04,1,94.92205675,Summer,28
2019-03-29,62,52.20986222,Winter,20
2021-03-10,62,78.18920367,Winter,29
2022-01-03,42,66.74479852,Winter,25
2020-07-03,32,44.87653803,Spring,13
2018-08-21,26,56.74286125,Summer,13
2022-07-06,29,63.30650403,Summer,15
2020-01-06,98,49.69353559,Fall,28
2019-10-13,69,73.33646432,Spring,27
2022-03-29,12,75.07362732,Winter,27
2019-09-26,59,41.24420609,Fall,24
2019-02-07,23,44.52164931,Spring,12
2019-05-09,83,74.43921933,Summer,21
2021-07-12,72,26.74681963,Winter,8
2021-04-06,13,44.45089441,Spring,12
2021-11-21,47,23.35421396,Summer,3
2020-02-19,15,71.86440915,Summer,19
2018-09-01,50,14.68860741,Fall,3
2022-10-25,81,25.58717316,Winter,10
2021-10-08,92,49.78648334,Summer,11
2019-11-18,57,78.17584246,Spring,28
2018-05-25,12,27.02047224,Fall,14
2019-07-02,68,91.65943641,Summer,24
2022-11-19,3,59.14288027,Winter,20
2021-02-24,24,37.36552746,Summer,7
2018-03-14,86,86.67312515,Summer,23
2020-02-10,97,35.28596141,Summer,7
2019-09-07,23,37.30113325,Fall,17
2019-06-03,32,28.2558327,Winter,9
2020-11-07,72,70.6407043,Summer,17
2020-09-20,96,75.16693415,Summer,20
2022-02-02,62,50.40698749,Fall,26
2021-06-06,70,40.95785027,Winter,13
2018-07-04,55,22.94822564,Winter,6
2021-01-31,49,56.02469726,Fall,28
2020-12-30,19,11.29691216,Fall,3
2022-04-14,6,4.729793717,Winter,1
2020-09-26,22,74.7408661,Winter,26
2018-03-11,43,31.70134787,Fall,12
2021-03-27,3,74.93971923,Winter,27
2020-01-06,22,72.29130799,Winter,25
2018-09-12,66,38.97570026,Fall,22
2018-06-03,1,90.70471885,Summer,26
2019-03-03,14,96.89199676,Summer,28
2018-09-06,41,29.48954532,Spring,5
2020-06-29,3,16.12334132,Fall,1
2022-10-10,50,51.56728609,Winter,20
2018-12-26,35,14.45050811,Fall,5
2018-04-25,25,62.25836835,Winter,21
2019-09-29,1,55.43870301,Spring,18
2019-09-14,51,71.05209556,Spring,26
2020-02-28,23,21.8113682,Fall,10
2020-12-15,33,67.64581831,Spring,23
2022-12-17,61,37.44472745,Summer,7
2018-11-13,79,40.23760425,Fall,23
2018-10-25,8,21.35293834,Winter,7
2021-03-06,57,84.87103114,Summer,22
2018-03-31,14,35.66395927,Winter,13
2020-06-23,95,89.0574467,Summer,24
2022-04-15,90,23.83869724,Fall,8
2019-03-08,44,22.67717121,Fall,11
2021-03-16,62,14.81222649,Summer,1
2019-07-04,32,64.21592627,Summer,18
2021-09-09,31,94.35251962,Summer,27
2018-06-13,88,50.74125862,Fall,27
2022-05-30,82,34.34375843,Spring,6
2020-10-20,5,14.67180122,Fall,2
2019-06-30,80,44.97751817,Fall,23
2020-11-26,33,17.05964496,Fall,6
2021-02-25,11,31.58990337,Winter,12
2022-06-09,7,54.01111367,Summer,14
2018-11-10,76,53.53673444,Spring,16
2020-11-20,25,31.18852928,Fall,12
2019-05-31,27,40.77899114,Spring,11
2020-02-07,22,61.48349814,Winter,24
2022-10-01,52,36.83886952,Winter,11
2021-07-18,22,105.404893,Summer,29
2020-07-26,85,88.71779062,Summer,26
2018-06-06,37,11.46011499,Fall,4
2022-09-02,43,31.66949969,Summer,7
2022-07-17,39,76.52620843,Spring,30
2022-04-20,73,28.8873991,Summer,4
2019-05-27,52,35.13349418,Winter,11
2022-11-28,96,34.7080905,Fall,17
2020-05-23,75,55.51514093,Winter,20
2019-01-26,51,26.41141558,Winter,7
2020-10-29,82,74.27546388,Spring,29
2019-10-21,61,60.07756582,Summer,14
2018-03-22,95,34.03560829,Spring,5
2021-05-14,100,53.24783072,Summer,12
2018-05-01,48,32.92041583,Spring,6
2022-12-23,24,25.99304073,Fall,13
2019-05-02,34,30.76124621,Spring,3
2021-11-20,7,61.67968399,Spring,19
2019-06-10,80,53.58081574,Summer,13
2018-08-19,70,72.64121143,Winter,28
2018-04-07,8,39.5730968,Spring,9
2019-09-24,67,25.14736072,Summer,3
2018-04-20,44,33.65038674,Spring,8
2019-08-03,3,63.84456324,Spring,23
2018-01-15,75,42.19237456,Winter,14
2020-03-19,49,40.38718101,Summer,8
2021-06-07,43,67.76996415,Summer,16
2018-12-05,61,26.06468965,Summer,4
2020-12-18,50,38.74259401,Summer,9
2021-10-14,71,30.94202366,Summer,4
2021-09-29,77,80.00132582,Spring,30
2021-09-13,73,88.27576377,Summer,25
2019-12-08,40,67.94602755,Winter,25
2022-09-04,99,54.35075686,Summer,12
2022-03-19,95,43.95045523,Winter,15
2021-06-05,92,101.724718,Summer,29
2019-03-16,36,68.96310462,Spring,26
2019-03-04,13,39.15039816,Fall,20
2019-04-05,9,43.49531925,Spring,12
2019-01-14,30,32.85031716,Fall,12
2021-04-07,97,58.31652764,Summer,15
2020-09-30,98,60.25997396,Spring,18
2021-08-18,20,67.34050377,Summer,18
2018-04-02,52,38.31801982,Spring,8
2022-01-31,1,71.92427158,Spring,25
2022-08-24,28,25.23988035,Winter,7
2020-12-03,81,34.40681558,Spring,5
2022-10-05,17,31.92966279,Summer,7
2018-12-17,14,33.57692494,Winter,11
2021-01-09,39,20.12204562,Spring,1
2022-12-30,95,37.6278371,Spring,9
2020-10-21,62,35.22129229,Spring,7
2018-02-27,63,52.83324753,Winter,20
2018-12-01,63,74.01561684,Summer,21
2022-01-01,9,52.89212938,Winter,21
2018-06-22,71,76.89027794,Winter,30
2022-05-28,27,25.15467984,Summer,3
2018-01-06,28,21.67936719,Spring,1
2019-12-17,52,45.14766736,Spring,13
2022-03-05,44,33.54993291,Spring,6
2018-12-02,52,27.64686241,Winter,10
2019-04-13,53,48.28484358,Fall,27
2022-12-17,86,63.76605291,Spring,24
2018-10-10,43,35.02625633,Fall,14
2019-01-06,44,65.357453,Spring,22
2020-08-31,93,72.123201,Winter,28
2020-08-04,30,25.38887904,Summer,5
2020-11-29,86,16.86109208,Winter,3
2022-11-15,85,84.2491905,Summer,22
2022-09-29,11,18.46399128,Fall,7
2022-08-17,11,34.76866886,Spring,7
2022-02-09,87,55.69478523,Summer,12
2021-10-26,70,37.74437949,Fall,19
2022-02-08,35,77.29390445,Spring,30
2018-04-11,61,41.33021177,Spring,11
2022-10-15,59,76.75588284,Spring,27
2020-02-03,5,17.5829077,Fall,2
2020-07-15,98,62.04366564,Summer,17
2022-06-08,9,5.465921405,Winter,2
2021-03-16,67,38.54307913,Summer,8
2022-01-21,30,79.25658376,Winter,28
2021-05-05,82,73.38519826,Summer,19
2021-10-06,84,17.85947405,Winter,7
2020-10-26,77,10.21274506,Winter,1
2018-03-01,80,76.3831263,Spring,27
2022-02-02,63,16.33217681,Fall,5
2020-08-09,7,21.11362998,Spring,1
2022-01-08,82,35.80372608,Fall,20
2021-01-13,34,25.39834815,Winter,8
2019-04-19,22,27.2091492,Fall,9
2018-06-03,2,27.61883102,Fall,15
2019-08-14,57,43.57913179,Winter,14
2018-10-05,39,41.80240464,Fall,22
2019-05-23,6,21.04407066,Fall,5
2022-01-05,55,29.00105219,Fall,14
2018-08-22,6,59.08705823,Winter,20
2018-11-22,42,89.70375693,Summer,25
2020-02-28,21,65.6507874,Spring,23
2019-05-19,53,79.22160504,Winter,29
2020-04-03,11,12.98648079,Winter,2
2020-06-07,23,31.23643312,Spring,7
2022-01-06,90,18.8533053,Fall,7
2021-06-14,65,74.31024849,Spring,29
2019-04-01,38,74.29818758,Summer,21
2021-11-20,38,22.67620219,Summer,3
2020-03-10,76,10.03556398,Winter,2
2022-07-20,11,40.98698994,Spring,9
2022-12-20,90,51.93568843,Spring,16
2022-11-15,5,59.88349998,Summer,16
2019-03-15,38,80.67230969,Spring,29
2018-07-10,51,68.48328807,Spring,22
2022-06-22,77,68.1232597,Spring,25
2020-04-18,26,45.02172993,Spring,15
2020-10-24,95,29.38498487,Fall,16
2019-09-08,19,66.24052212,Winter,24
2022-01-13,23,17.81411342,Fall,4
2021-04-02,32,37.32134832,Spring,9
2020-04-19,28,28.72981172,Fall,13
2019-07-13,30,19.09516563,Summer,2
2019-08-06,20,23.10621973,Spring,3
2021-07-14,71,46.37668583,Winter,15
2022-11-16,39,57.74116613,Winter,20
2022-01-02,9,33.42879874,Summer,6
2019-10-26,37,25.90116976,Fall,9
2018-09-28,14,47.34506056,Summer,11
2022-10-13,21,18.15321527,Winter,7
2018-10-15,28,70.92275158,Summer,17
2021-07-04,79,45.57816526,Spring,13
2020-12-27,40,35.51323519,Summer,6
2019-09-01,64,79.79543565,Summer,22
2022-04-17,99,40.138988,Winter,13
2019-09-20,100,71.59836429,Summer,19
2020-08-18,28,52.04106745,Winter,19
2018-01-15,54,72.21145445,Spring,28
2022-10-25,19,37.00734305,Fall,19
2018-10-20,55,61.29790276,Summer,17
2022-11-30,12,41.34870617,Summer,10
2022-10-01,85,56.35039113,Winter,20
2022-07-03,32,30.21223862,Winter,10
2019-11-04,54,18.83545493,Fall,8
2022-04-23,16,26.40058491,Spring,5
2018-04-28,3,30.01355343,Fall,11
2018-04-14,90,24.96184242,Fall,11
2018-12-16,96,47.63032158,Spring,16
2021-07-29,100,56.79490637,Summer,14
2019-06-27,89,53.85296423,Winter,18
2019-03-16,31,68.6350679,Summer,18
2021-09-07,12,38.25951697,Summer,9
2020-04-21,54,34.65053941,Fall,15
2018-12-28,92,47.96533722,Fall,28
2021-12-31,100,76.15014522,Winter,28
2018-07-06,43,89.19390903,Summer,26
2018-04-06,61,7.641958409,Fall,1
2022-02-16,85,61.05095439,Summer,14
2018-06-08,44,35.47632867,Summer,6
2022-10-30,16,61.8140444,Summer,14
2018-06-04,9,42.45778017,Fall,20
2019-07-19,29,45.54950484,Spring,15
2018-04-16,70,25.14995162,Fall,12
2020-02-21,31,29.41711227,Summer,5
2021-12-16,77,31.2494488,Summer,5
2021-12-21,7,37.62937821,Summer,9
2021-10-02,72,63.31484633,Spring,22
2021-09-28,16,28.90363763,Spring,3
2022-09-03,72,91.87931409,Summer,26
2022-01-13,84,14.48701063,Fall,1
2018-06-11,21,31.84889064,Fall,13
2018-09-10,35,57.11572625,Winter,22
2019-12-12,81,91.25520127,Summer,26
2019-01-29,84,37.85577658,Winter,14
2019-07-28,54,101.0684995,Summer,29
2018-11-15,78,27.42578101,Winter,10
2019-01-26,41,24.08981436,Summer,4
2019-04-12,13,34.65148168,Spring,8
2020-05-07,75,55.18769008,Winter,20
2018-01-03,49,62.10202926,Summer,17
2018-05-16,31,64.60588746,Winter,25
2018-12-31,13,98.38275956,Summer,27
2021-01-24,32,79.27649811,Summer,20
2021-01-14,4,88.5876982,Summer,25
2018-10-23,70,102.4624077,Summer,29
2021-12-28,76,65.47883973,Summer,17
2019-10-17,3,21.36643862,Fall,10
2018-03-09,74,54.8916945,Summer,12
2018-08-29,72,101.0070501,Summer,30
2021-01-01,50,22.8731251,Fall,7
2018-07-04,61,25.86450033,Spring,1
2022-08-06,10,35.66036393,Spring,6
2022-08-15,40,53.44171337,Summer,14
2021-03-21,98,39.48957287,Spring,9
2018-05-11,25,61.96031693,Spring,19
2021-08-17,41,31.52518822,Spring,5
2021-10-26,97,9.852003053,Fall,1
2022-10-20,5,61.13631467,Summer,17
2019-11-10,4,74.96669066,Spring,26
2021-02-24,7,69.38586168,Summer,17
2021-12-11,20,38.9518303,Summer,8
2022-03-21,72,46.99724926,Winter,17
2018-11-11,29,21.51418895,Spring,1
2019-04-15,23,38.12356276,Winter,15
2018-06-02,96,89.23859124,Summer,24
2021-04-19,86,50.1635304,Fall,26
2020-07-09,67,60.60363449,Summer,16
2019-01-07,81,35.11651796,Fall,17
2022-08-13,28,86.05886874,Summer,25
2022-10-05,3,65.90483154,Spring,23
2020-06-13,85,31.58427285,Fall,16
2020-05-24,51,22.6641444,Fall,9
2021-11-01,9,21.01042886,Winter,6
2019-08-17,38,69.26349528,Summer,19
2022-06-13,6,39.99629346,Fall,17
2019-04-12,98,33.92766357,Spring,6
2020-05-11,54,52.48196118,Fall,30
2020-03-08,60,24.22028925,Fall,7
2018-02-02,71,46.98944494,Winter,18
2019-02-22,41,66.3017484,Spring,24
2020-07-09,34,64.75351934,Summer,16
2019-03-27,45,86.90533187,Summer,23
2022-04-20,71,71.08728344,Summer,20
2020-09-09,96,66.53189648,Spring,22
2022-08-18,7,47.12100559,Winter,17
2020-05-06,71,88.92001212,Summer,24
2021-05-06,68,57.48742651,Winter,20
2019-09-23,13,11.75554818,Winter,2
2018-07-09,21,97.91709885,Summer,26
2020-11-12,25,54.8679632,Winter,19
2021-11-27,59,25.46476849,Fall,10
2022-08-07,5,20.76640023,Winter,6
2020-04-25,54,78.28953312,Summer,21
2022-11-17,73,63.78591658,Spring,24
2019-10-08,85,65.06853691,Spring,24
2018-06-18,8,53.19405927,Summer,13
2018-10-24,1,33.92080165,Fall,15
2019-03-12,47,39.90304551,Fall,23
2019-03-30,78,74.48120663,Summer,20
2019-02-19,52,74.96178871,Winter,29
2022-05-03,19,62.4641096,Spring,20
2020-01-30,82,69.46379976,Winter,24
2019-11-19,24,57.28586719,Summer,15
2018-05-02,8,87.29595594,Summer,24
2018-07-13,10,88.31415744,Summer,24
2020-01-29,85,56.80845932,Winter,20
2022-07-22,48,31.63808444,Spring,6
2022-04-08,12,25.98333554,Winter,8
2019-05-01,53,18.45675284,Winter,5
2021-10-08,79,72.68767804,Summer,18
2020-08-18,86,9.209085911,Fall,1
2020-07-15,42,16.99720506,Winter,6
2020-05-29,90,38.60437818,Fall,19
2019-05-01,9,44.31453154,Fall,25
2021-10-28,30,41.81255852,Fall,22
2019-06-29,76,16.65298773,Fall,7
2018-03-25,59,75.43039122,Spring,29
2022-03-05,23,15.61010131,Winter,4
2020-03-27,74,71.21057184,Winter,28
2022-07-16,14,52.73323125,Winter,19
2019-01-21,1,53.17626499,Winter,19
2020-10-24,7,57.42186651,Winter,20
2022-11-04,32,70.78007586,Summer,18
2020-08-02,6,52.3849132,Spring,16
2021-07-17,55,49.73297383,Summer,11
2022-07-01,43,40.18519847,Fall,19
2022-02-05,19,6.308610351,Winter,2
2019-12-05,98,35.81489728,Fall,15
2022-09-18,45,71.36795731,Winter,28
2020-07-31,60,66.76814006,Spring,22
2019-10-04,83,87.22139436,Summer,23
2020-06-27,58,72.36921508,Winter,28
2021-10-14,19,12.27506015,Fall,1
2021-03-03,13,82.92497357,Summer,21
2021-05-13,13,54.00323671,Spring,19
2019-02-24,67,39.05431016,Fall,17
2021-05-01,28,32.07307837,Fall,16
2021-02-18,38,106.9634397,Summer,30
2021-04-16,76,28.4805584,Winter,9
2019-05-11,30,85.09049235,Summer,22
2018-08-07,76,62.49614582,Spring,20
2022-06-12,65,17.81901056,Winter,4
2021-01-16,8,92.77969623,Summer,25
2021-05-04,31,23.06244,Spring,2
2018-10-11,29,50.49484927,Fall,29
2020-08-04,28,47.58268337,Fall,28
2019-09-07,50,85.28888884,Summer,25
2021-01-05,31,48.22011611,Fall,23
2019-08-05,11,85.07533539,Summer,25
2019-12-03,76,40.01955299,Fall,23
2022-09-01,74,79.65048932,Winter,28
2021-12-30,58,24.88306987,Winter,7
2020-01-11,38,71.92719307,Spring,28
2021-08-17,23,18.29261857,Spring,1
2018-10-19,11,22.48679321,Spring,3
2018-10-28,34,33.14872524,Summer,6
2018-11-08,11,90.97218134,Summer,25
2022-09-18,26,20.14100111,Spring,2
2022-11-21,67,97.05157957,Summer,26
2018-12-22,26,14.99749876,Fall,3
2022-11-25,59,100.4311337,Summer,29
2022-06-27,23,20.63504466,Fall,7
2020-02-21,57,28.37351869,Fall,13
2022-12-30,71,42.91534962,Fall,21
2018-08-29,66,103.5871185,Summer,28
2018-04-24,6,35.109807,Spring,9
2019-04-25,6,67.54071139,Spring,23
2019-10-26,62,39.48671573,Winter,14
2018-04-30,19,28.33038683,Spring,2
2019-10-26,93,71.30247848,Spring,24
2021-02-14,71,76.64080197,Summer,19
2018-09-05,77,80.37304425,Spring,29
2019-08-29,74,45.13275012,Summer,10
2020-06-28,47,40.7715773,Summer,7
2018-08-17,80,33.84927998,Spring,5
2018-03-16,54,69.4130296,Summer,18
2021-06-16,83,70.62840307,Spring,27
2019-07-30,57,16.97739899,Fall,2
2019-02-18,65,15.77084286,Winter,3
2022-11-11,3,43.10413061,Summer,8
2019-03-22,48,47.08806035,Winter,15
2018-09-22,86,56.84160518,Fall,30
2021-08-30,20,69.7956585,Winter,27
2018-05-11,30,32.72114871,Fall,15
2021-09-26,95,51.26461478,Fall,29
2018-05-11,67,11.9993785,Winter,4
2019-08-22,88,66.38683862,Winter,23
2018-10-21,98,34.2415742,Spring,6
2018-12-20,93,9.708852679,Fall,3
2022-01-21,37,86.02441854,Summer,25
2019-01-14,54,29.95207387,Fall,11
2022-05-29,51,79.62985584,Winter,30
2019-11-06,77,50.34972257,Summer,13
2018-10-01,36,21.2640677,Fall,5
2020-08-23,31,12.51132367,Fall,5
2022-12-26,40,17.70277253,Spring,1
2018-10-31,48,70.69198096,Summer,19
2022-09-17,59,69.97406855,Winter,25
2020-01-27,75,22.02213275,Fall,5
2019-09-21,82,84.58073357,Winter,30
2022-09-11,50,42.08588974,Fall,24
2018-07-02,30,19.67282738,Summer,1
2019-10-16,61,29.74990638,Spring,3
2019-12-17,17,74.98404376,Summer,19
2018-07-17,3,50.45442096,Spring,17
2019-09-06,42,46.29824958,Summer,10
2021-08-01,28,54.63252064,Spring,15
2022-11-09,69,26.25458508,Summer,5
2020-08-26,32,29.27409551,Summer,5
2019-11-29,46,15.74738627,Fall,2
2018-03-19,88,9.298191575,Fall,1
2020-05-23,39,71.45844822,Spring,26
2022-04-24,95,53.98125991,Fall,29
2022-10-23,75,48.2559282,Fall,23
2020-08-01,99,39.91737316,Winter,12
2020-01-27,80,70.51940973,Spring,25
2020-03-23,48,38.01265786,Fall,22
2020-04-19,51,20.55396932,Summer,3
2022-04-07,80,19.47604976,Winter,5
2022-08-03,14,40.81947644,Fall,21
2021-11-16,81,47.84458503,Winter,17
2018-04-24,73,76.26929847,Spring,27
2022-07-02,62,34.20669682,Fall,13
2021-03-06,67,27.41993579,Summer,5
2022-05-28,40,26.25234898,Fall,8
2022-01-11,71,69.90305342,Winter,27
2020-11-25,22,67.70435745,Summer,16
2018-02-26,42,55.99091681,Spring,18
2022-02-06,16,81.15594708,Winter,30
2018-04-03,92,52.01069886,Spring,18
2020-01-27,71,101.4487597,Summer,29
2022-01-26,97,31.62332787,Winter,11
2019-03-25,33,105.2996531,Summer,29
2019-08-10,8,62.04488394,Summer,17
2021-09-26,30,34.12136053,Spring,8
2020-03-05,18,33.09291247,Fall,18
2018-07-28,58,50.84506433,Fall,29
2021-02-02,51,45.29236084,Spring,12
2018-04-27,49,21.08706339,Fall,6
2022-08-12,11,40.33475961,Summer,8
2020-05-19,79,76.64280816,Spring,27
2022-05-16,45,28.37682955,Fall,12
2019-06-27,66,64.99070028,Spring,24
2022-11-24,9,77.0904345,Summer,22
2018-05-14,9,51.5701478,Fall,30
2019-01-28,66,56.57449029,Summer,13
2020-03-24,67,18.5485013,Fall,3
2021-02-20,97,45.86557793,Spring,11
2019-03-13,20,16.92240996,Fall,7
2020-06-26,69,60.5496074,Spring,22
2018-11-15,24,31.24924489,Spring,6
2018-09-04,38,25.60630628,Fall,11
2022-01-19,69,65.13514821,Summer,17
2022-11-23,88,99.17299627,Summer,28
2021-08-29,57,103.2585277,Summer,28
2021-10-15,38,23.13538095,Fall,11
2021-01-12,31,27.16847725,Winter,8
2021-01-02,34,25.16407495,Fall,11
2018-06-11,80,87.41312385,Summer,23
2021-12-15,95,11.22253746,Winter,2
2018-03-27,38,83.27059071,Spring,30
2022-07-06,49,62.77953851,Spring,20
2022-09-25,25,10.84124173,Winter,3
2022-03-08,41,24.81252284,Fall,13
2021-07-11,41,34.31338397,Winter,13
2018-01-08,98,43.08693962,Winter,14
2020-07-20,93,9.188953982,Fall,2
2021-03-23,78,96.98593707,Summer,27
2018-03-31,46,89.63466074,Summer,25
2018-03-04,49,63.89302678,Winter,24
2018-11-03,99,17.36924647,Fall,3
2019-11-24,12,36.40561525,Spring,9
2021-10-29,88,69.12037785,Spring,27
2022-06-29,70,42.77285426,Fall,21
2018-06-15,99,22.76967632,Fall,8
2021-12-25,38,41.96782169,Summer,8
2019-02-03,93,89.0010808,Summer,26
2018-06-20,92,18.87395863,Fall,3
2022-10-25,3,25.90249128,Summer,3
2018-03-14,16,35.73726375,Winter,11
2020-10-10,15,37.77062527,Fall,19
2022-03-13,48,40.94875957,Fall,23
2022-12-27,42,31.01600584,Fall,12
2021-01-24,70,96.62843744,Summer,27
2018-10-03,18,46.64512637,Fall,24
2022-12-15,37,25.72055545,Spring,4
2019-01-04,56,103.2904229,Summer,29
2019-04-02,24,25.59827131,Winter,10
2021-05-04,33,64.44351774,Spring,20
2020-02-25,56,47.53638976,Fall,24
2022-07-02,78,104.3669477,Summer,29
2018-05-02,72,90.86620596,Summer,26
2019-11-06,51,16.35630824,Fall,5
2021-01-18,25,23.75231904,Fall,12
2020-02-01,90,28.52710812,Spring,5
2020-01-12,30,49.93819319,Spring,14
2018-09-21,23,33.23843523,Spring,6
2020-06-17,10,48.48345497,Winter,16
2018-08-13,83,19.05199934,Fall,9
2021-12-01,55,6.696345003,Fall,1
2020-12-24,55,19.8296478,Spring,2
2018-05-01,75,38.75965544,Winter,12
2021-08-26,98,29.49487317,Fall,15
2020-09-25,94,45.89855718,Spring,11
2019-01-01,69,52.16534671,Winter,18
2022-12-05,90,28.49639313,Winter,11
2022-02-11,27,60.9671095,Spring,20
2019-04-25,47,34.19155631,Fall,15
2022-07-13,94,25.25267409,Winter,7
2019-05-09,24,27.26836832,Summer,3
2020-06-10,33,17.50402652,Fall,6
2022-08-08,50,33.59650486,Fall,13
2019-08-14,17,37.15557215,Winter,13
2018-10-24,17,85.62008884,Summer,24
2018-06-16,3,56.1587185,Winter,20
2022-11-06,6,46.46314788,Spring,13
2019-07-01,49,45.46847275,Summer,11
2021-07-24,70,55.97153874,Winter,22
2021-02-03,1,56.25417463,Summer,13
2020-07-09,52,61.69995288,Winter,21
2021-02-06,92,69.62977913,Spring,27
2019-05-29,82,62.49583446,Winter,23
2022-03-19,13,44.08615207,Summer,11
2022-04-26,58,14.82450572,Fall,4
2018-06-24,42,24.03413286,Fall,11
2020-12-24,55,108.6909315,Summer,30
2021-06-03,22,62.67559767,Winter,25
2018-03-18,70,36.649264,Spring,10
2020-07-04,19,42.67162164,Fall,19
2019-08-20,96,103.65626,Summer,29
2021-06-14,56,102.9712489,Summer,30
2018-11-02,91,61.25846989,Spring,20
2022-12-04,51,23.33195475,Spring,3
2022-06-12,32,50.69993217,Fall,25
2020-03-19,31,55.12967137,Fall,28
2022-11-30,25,79.74784191,Spring,30
2021-06-19,26,76.84363565,Summer,21
2021-08-04,11,74.78888732,Spring,26
2018-03-14,57,67.73257209,Spring,22
2022-06-20,48,49.71841098,Fall,27
2018-04-05,66,50.60199874,Spring,15
2021-06-23,1,40.367583,Fall,20
2020-11-12,98,51.31029723,Winter,19
2019-12-15,6,88.26590834,Summer,24
2019-04-07,90,31.58962559,Summer,5
2019-10-29,2,75.9025236,Spring,28
2018-09-01,75,39.60090892,Winter,13
2022-02-18,83,42.50965565,Winter,15
2020-08-17,73,9.478472506,Fall,2
2019-08-31,86,47.06071039,Fall,28
2022-05-01,100,71.15605667,Spring,28
2022-08-06,13,20.87725903,Spring,1
2020-12-26,32,66.11687415,Summer,17
2018-07-07,2,43.85045639,Spring,12
2022-02-16,19,27.44998904,Fall,12
2020-04-08,87,40.65215374,Fall,18
2018-11-29,80,5.148306393,Winter,2
2019-04-10,25,27.05170197,Spring,3
2018-03-18,31,8.127701385,Winter,3
2022-04-02,98,53.97164925,Winter,18
2020-10-22,2,75.10340632,Winter,28
2020-05-12,99,70.93672414,Spring,26
2018-07-18,45,79.9242264,Spring,28
2022-07-15,95,25.73997107,Winter,9
2019-01-17,24,30.80455895,Winter,11
2019-03-18,64,45.65907154,Fall,27
2022-12-09,89,31.30762379,Winter,11
2018-02-14,40,73.97934655,Spring,29
2021-08-23,73,42.5977149,Spring,10
2019-05-26,69,67.36865453,Winter,23
2018-12-11,5,40.36826161,Fall,19
2019-05-21,97,101.0658501,Summer,30
2020-09-04,15,99.94446888,Summer,28
